opr/ 86.24 13.76 0.0 
safari 24.9139612093 47.9762240157 27.1098147749 
chrome 62.5449790908 35.8622478199 1.59277308927 
trident 100.0 0.0 0.0 
other 90.9952606635 9.00473933649 0.0 
samsungbrowser 38.9376027558 48.778673765 12.2837234792 
firefox 63.0414746544 36.3870967742 0.571428571429 
