opr/ 89.3058918483 10.6941081517 0.0 
samsungbrowser 100.0 0.0 0.0 
chrome 79.0933888211 20.3057161721 0.600895006769 
trident 87.7223266854 12.2776733146 0.0 
other 95.7446808511 4.25531914894 0.0 
safari 82.491395905 17.508604095 0.0 
firefox 75.6283920666 9.28582147413 15.0857864592 
