2017-11-21 5.96109550629e-05 0.0 4.76887640503e-06 1.19221910126e-06
2017-11-22 0.00332509907341 2.14599438226e-05 0.00086316662931 0.000174063988784
2017-11-23 0.00406546713529 6.91487078729e-05 0.000726061432666 0.000211022780923
2017-11-24 0.00501089688259 0.000163334016872 0.000918008707968 0.000366011264086
2017-11-25 0.00353612185433 0.000144258511252 0.000668834915805 0.00021817609553
2017-11-26 0.00436590634881 0.000196716151707 0.000693871516932 0.000247981573062
2017-11-27 0.00624245921418 0.000247981573062 0.00109564935406 0.000389855646111
2017-11-28 0.00593605890516 0.000225329410138 0.00104915280911 0.00035051241577
2017-11-29 0.00592771337145 0.000168102893277 0.00107299719113 0.000393432303415
2017-11-30 0.00641294654566 0.000175256207885 0.00105988278102 0.000280171488796
2017-12-1 0.00641533098387 0.000245597134859 0.00110041823046 0.000332629129251
2017-12-2 0.00405950603978 0.000177640646087 0.000588956236021 0.000230098286543
2017-12-3 0.00611846842765 0.000424430000048 0.000892972106842 0.000325475814643
2017-12-4 0.00677418893335 0.000301631432618 0.00105988278102 0.000314745842732
2017-12-5 0.00860066859647 0.00052099974725 0.00130905657318 0.000476887640503
2017-12-6 0.0073989117424 0.000428006657351 0.0011409536799 0.000344551320263
2017-12-7 0.00479629744436 0.000343359101162 0.000784480168627 0.000240828258454
2017-12-8 0.007394142866 0.000711754803451 0.00100980957877 0.000497155365224
2017-12-9 0.00656197393332 0.000763020224805 0.000740368061881 0.000346935758466
2017-12-10 0.00550805224781 0.000637837219173 0.000637837219173 0.000264672640479
2017-12-11 0.00855297983242 0.000829784494475 0.00129355772486 0.000475695421402
2017-12-12 0.00476768418593 0.000560342977591 0.000728445870868 0.000242020477555
2017-12-13 0.00633187564678 0.000883434354032 0.000980004101234 0.000308784747226
2017-12-14 0.00327621809026 0.000556766320287 0.000474503202301 0.000172871769682
2017-12-15 0.00185866957886 0.000449466601174 0.000268249297783 0.000118029691024
2017-12-16 0.00542698134892 0.00166553008446 0.000541267471971 0.000207446123619
2017-12-17 0.00269560738794 0.000772557977615 0.000329052471947 0.000143066292151
2017-12-18 0.00574053497256 0.00159995803389 0.000876281039424 0.000276594831492
2017-12-19 0.0071092025008 0.00200650474742 0.000895356545044 0.000376741235997
2017-12-20 0.00882361356841 0.00238563042162 0.00129236550576 0.000447082162972
2017-12-21 0.00769815873682 0.00193854825864 0.0011361848035 0.000425622219149
2017-12-22 0.0081523942144 0.00218891426991 0.00114333811811 0.000411315589934
2017-12-23 0.00409050373641 0.000912047612462 0.000553189662984 0.00027540261239
2017-12-24 0.00249769901713 0.000469734325895 0.000346935758466 0.00014187407305
2017-12-25 0.00291855235988 0.000705793707944 0.000344551320263 0.000172871769682
2017-12-26 0.00664662148951 0.00202081137663 0.000627107247261 0.000356473511276
2017-12-27 0.00405235272517 0.00104796059001 0.000501924241629 0.000211022780923
2017-12-28 0.00785195500088 0.0017024888766 0.00115049143271 0.000420853342744
2017-12-29 0.0069160630064 0.00154511595523 0.000839322247285 0.000364819044985
2017-12-30 0.00391763196673 0.000771365758514 0.000505500898933 0.000220560533733
2017-12-31 0.00348962530938 0.000701024831539 0.000459004353984 0.000202677247214
2018-1-1 7.15331460755e-05 1.31144101138e-05 4.76887640503e-06 3.57665730377e-06
2018-1-2 0.0 0.0 0.0 0.0
2018-1-3 0.0 0.0 0.0 0.0
2018-1-4 0.0 0.0 0.0 0.0
2018-1-5 0.0 0.0 0.0 0.0
2018-1-6 0.00339663221948 0.000808324550653 0.00042681443825 0.000156180702265
2018-1-7 0.00243928028117 0.000572265168604 0.00038866342701 0.000126375224733
2018-1-8 0.0 0.0 0.0 0.0
2018-1-9 0.0 0.0 0.0 0.0
2018-1-10 0.0 0.0 0.0 0.0
