2018-1-31 8.93 0.00 27.69 13.74 9.90 0.62 4.24 6.67
2018-2-1 8.31 0.00 23.34 12.50 9.31 0.65 2.82 11.11
2018-2-2 10.56 0.00 22.29 15.91 9.29 0.47 2.65 12.50
2018-2-3 14.17 0.00 24.72 7.65 11.72 0.22 2.82 33.33
2018-2-4 13.01 0.00 21.90 10.42 12.35 0.65 2.89 0.00
2018-2-5 8.91 0.00 19.01 9.76 11.54 0.48 2.47 25.00
2018-2-6 8.20 0.00 17.10 5.83 10.90 0.63 2.39 0.00
2018-2-7 10.57 0.00 15.29 3.17 11.61 1.05 3.82 0.00
2018-2-8 10.55 0.00 14.37 4.76 12.61 1.45 2.54 0.00
2018-2-9 10.31 0.00 16.65 14.10 12.24 0.21 2.84 20.00
2018-2-10 11.19 0.00 17.41 8.61 12.01 0.33 2.56 7.69
2018-2-11 10.74 0.00 16.24 3.52 11.54 0.68 3.02 11.11
2018-2-12 7.67 0.00 12.87 6.09 11.79 0.00 2.30 16.67
2018-2-13 8.16 0.00 15.05 5.30 12.87 0.78 3.95 0.00
2018-2-14 9.02 0.00 11.66 5.05 10.31 1.16 3.79 0.00
2018-2-15 9.01 0.00 12.53 9.09 11.02 1.40 4.69 0.00
2018-2-16 8.05 0.00 9.59 3.20 9.45 1.06 3.86 0.00
2018-2-17 7.90 0.00 8.84 12.42 9.53 0.74 3.44 16.67
2018-2-18 7.36 0.00 8.96 8.21 7.49 0.00 3.84 0.00
2018-2-19 7.17 0.00 10.88 4.92 9.50 1.25 3.36 16.67
2018-2-20 7.09 0.00 10.22 5.56 10.37 1.07 4.84 0.00
2018-2-21 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2018-2-22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2018-2-23 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
