Browser 2_Crosswalk 3_Chrome 4_SeaMonkey 5_Maxthon 6_AppEngine-Google 7_Firefox_Mobile 8_Other 9_Apple_Mail 10_QQ_Browser 11_Android 12_QQ_Browser_Mobile 13_BlackBerry_WebKit 14_Mobile_Safari_UI/WKWebView 15_Mobile_Safari 16_Mail.ru_Chromium_Browser 17_Samsung_Internet 18_Opera 19_Facebook 20_Safari 21_IE_Mobile 22_Pale_Moon 23_Netscape 24_Chrome_Mobile_iOS 25_Konqueror 26_UC_Browser 27_Amazon_Silk 28_HeadlessChrome 29_Thunderbird 30_Chrome_Mobile 31_Dragon 32_Edge_Mobile 33_Opera_Mobile 34_Puffin 35_Edge 36_Iron 37_IE 38_MobileIron 39_Vivaldi 40_Firefox 41_Yandex_Browser 42_Coc_Coc 43_Chromium 44_Seznam_prohle 45_Opera_Neon 46_Firefox_iOS 47_ThunderBrowse 48_Chrome_Mobile_WebView 49_Sogou_Explorer 50_QupZilla 
2017-12-1 0 10.0119189511 40.0 75.0 0 22.5941422594 66.6666666667 0 0 27.4509803922 0 50.0 50.0 24.6994535519 0 19.7521865889 24.5810055866 0 9.28462709285 40.0 0 0 16.6666666667 0 0 50.0 0 0 23.1837606838 0 16.0 14.2857142857 0 23.0674846626 0 22.2826086957 0 21.4285714286 10.6975461814 50.0 33.3333333333 14.2857142857 0 0 0 0 19.1176470588 0 0 
2017-12-2 0 8.04263565891 0 33.3333333333 0 9.85915492958 0 0 0 20.0 0 50.0 66.6666666667 21.2101496422 0 10.8808290155 15.4929577465 0 9.00900900901 15.3846153846 0 0 33.3333333333 0 0 28.5714285714 0 0 18.8379204893 0 4.34782608696 4.34782608696 0 17.5600739372 50.0 17.8294573643 0 11.1111111111 8.06317539485 25.0 0 0 0 0 100.0 0 14.0 0 0 
2017-12-3 0 9.35622317597 33.3333333333 0 0 10.5454545455 100.0 100.0 0 31.8181818182 0 0 25.0 24.2233009709 0 11.0481586402 17.4193548387 0 12.3980424144 5.0 0 0 50.0 0 50.0 21.0526315789 0 0 20.5285512034 0 21.0526315789 13.5135135135 0 17.0245398773 0 14.6694214876 0 18.1818181818 9.63611859838 28.5714285714 20.0 28.5714285714 0 0 0 0 16.6666666667 0 0 
2017-12-4 0 10.0781686209 0 20.0 0 11.0091743119 0 0 0 20.0 0 100.0 14.2857142857 18.9855582952 0 7.94871794872 19.7604790419 0 9.96835443038 0 0 0 22.2222222222 0 25.0 37.5 0 0 16.4014687882 0 6.25 10.3448275862 0 17.0068027211 14.2857142857 18.2382133995 0 33.3333333333 9.06757912746 42.8571428571 0 18.1818181818 0 0 100.0 0 9.67741935484 0 0 
2017-12-5 0 9.54457364341 0 28.5714285714 0 15.6028368794 0 0 0 12.6582278481 0 50.0 20.0 22.7050894725 0 12.9032258065 14.8325358852 0 11.7797695262 22.7272727273 0 0 25.0 0 0 35.0 0 0 21.4535901926 0 21.7391304348 15.625 0 18.5226019846 0 16.3329820864 0 38.4615384615 10.4431871759 7.69230769231 16.6666666667 25.0 0 0 0 0 13.4146341463 0 0 
2017-12-6 0 9.53623188406 0 33.3333333333 0 11.8705035971 100.0 0 0 16.1290322581 0 75.0 0 20.0888192268 0 9.58302852963 15.6565656566 0 11.1441307578 0 50.0 0 14.2857142857 0 0 42.1052631579 0 0 17.6383399209 0 25.0 13.0434782609 0 15.2737752161 0 15.4471544715 0 30.0 8.37078651685 0 0 9.09090909091 0 0 0 0 17.1052631579 0 0 
2017-12-7 0 12.1518987342 0 0 0 6.91244239631 100.0 0 0 6.0 0 0 28.5714285714 18.4054283291 0 7.29927007299 14.1666666667 0 16.8539325843 5.26315789474 0 0 0 0 0 23.0769230769 0 0 18.4810126582 0 30.0 16.6666666667 0 16.0087719298 20.0 10.9339407745 0 14.2857142857 9.84564038381 20.0 100.0 12.5 0 0 0 0 13.1147540984 0 0 
2017-12-8 0 13.6074891341 16.6666666667 25.0 0 10.8771929825 100.0 0 0 10.3448275862 0 50.0 40.0 20.0810810811 0 8.78634639697 14.5728643216 0 22.0216606498 0 0 0 33.3333333333 0 0 23.5294117647 0 50.0 19.806763285 0 20.0 7.14285714286 100.0 17.2274562584 20.0 11.3730929265 0 21.4285714286 9.88645804486 25.0 0 10.0 0 0 0 0 11.3924050633 0 0 
2017-12-9 0 12.8283712785 0 0 0 10.071942446 0 0 0 9.83606557377 0 66.6666666667 0 18.9937409726 0 8.88198757764 8.42696629213 0 16.9201520913 0 0 0 25.0 0 28.5714285714 31.25 0 0 20.2547770701 0 7.69230769231 21.6216216216 0 15.3153153153 0 9.40170940171 0 23.0769230769 8.53737113402 0 0 100.0 0 0 0 0 15.2173913043 0 0 
2017-12-10 0 13.431372549 0 25.0 0 4.98220640569 50.0 0 0 8.77192982456 0 100.0 28.5714285714 16.6902805327 0 5.98639455782 11.9170984456 0 16.2790697674 0 0 0 33.3333333333 0 75.0 16.6666666667 0 0 19.8350893266 50.0 4.7619047619 2.5 100.0 13.1810193322 0 12.8735632184 0 42.8571428571 7.76906628653 8.33333333333 25.0 16.6666666667 0 0 0 0 18.0555555556 0 0 
2017-12-11 0 15.8259941286 0 0 0 8.91719745223 0 0 0 16.1764705882 0 33.3333333333 33.3333333333 15.4922001076 0 8.37370242215 9.82142857143 0 17.8423236515 0 100.0 0 40.0 0 50.0 11.1111111111 0 0 18.0393912265 100.0 5.26315789474 24.3243243243 100.0 13.8923654568 11.1111111111 10.9575518263 0 44.4444444444 8.59428571429 9.09090909091 25.0 5.88235294118 0 0 0 0 12.676056338 0 0 
2017-12-12 0 18.2435299109 0 50.0 0 4.09090909091 0 0 0 7.14285714286 0 0 25.0 12.9359286294 0 5.52434456929 12.0 0 20.0445434298 0 100.0 0 33.3333333333 0 50.0 15.3846153846 0 0 17.6203966006 0 16.6666666667 26.6666666667 100.0 14.2857142857 20.0 11.0638297872 0 20.0 8.75052587295 22.2222222222 0 7.14285714286 0 0 0 0 7.14285714286 0 0 
2017-12-13 0 20.5821917808 25.0 50.0 0 8.19672131148 100.0 0 0 13.4615384615 0 100.0 66.6666666667 14.5611015491 0 5.61797752809 11.6883116883 0 18.2163187856 0 0 0 50.0 0 50.0 0 0 0 20.3838174274 0 11.7647058824 25.0 0 17.037037037 33.3333333333 12.34375 0 30.0 8.3977158213 14.2857142857 20.0 14.2857142857 0 0 100.0 0 12.2807017544 0 0 
2017-12-14 0 25.6198347107 0 0 0 2.12765957447 0 0 0 10.7142857143 0 50.0 0 12.987012987 0 3.34928229665 13.5135135135 0 22.4899598394 0 0 0 0 0 100.0 12.5 0 100.0 20.3170028818 0 0 12.5 0 12.9770992366 0 8.42105263158 0 33.3333333333 10.2702702703 0 66.6666666667 44.4444444444 0 0 25.0 0 16.6666666667 0 0 
2017-12-15 0 33.2515337423 0 0 0 5.55555555556 100.0 0 0 15.0 0 0 0 22.0838052095 0 3.76811594203 7.54716981132 0 18.4397163121 0 0 0 100.0 0 0 0 0 0 31.7254174397 0 14.2857142857 12.5 0 12.0253164557 0 12.0 0 100.0 10.9375 50.0 0 25.0 0 0 0 0 28.5714285714 0 0 
2017-12-16 0 32.1408290744 0 75.0 0 5.02958579882 0 0 0 7.69230769231 0 50.0 0 19.4794520548 0 5.51601423488 5.69105691057 0 19.8660714286 0 0 0 33.3333333333 0 0 8.69565217391 0 0 35.2589641434 0 0 24.0740740741 0 12.7490039841 14.2857142857 9.74212034384 0 50.0 8.95008605852 50.0 0 14.2857142857 0 0 33.3333333333 0 13.4146341463 0 0 
2017-12-17 0 25.6784968685 0 0 0 4.10447761194 0 0 0 10.3448275862 0 75.0 0 20.2115812918 0 4.65393794749 6.25 0 20.0 12.5 0 0 0 0 0 18.1818181818 0 0 34.4421344421 0 0 19.3548387097 0 14.859437751 0 5.66037735849 0 20.0 8.76923076923 0 25.0 16.6666666667 0 0 0 0 20.3703703704 0 0 
2017-12-18 0 31.3888888889 33.3333333333 25.0 0 7.66283524904 100.0 0 0 2.0 0 100.0 20.0 22.877930477 0 5.89788732394 12.7516778523 0 22.1030042918 0 0 0 57.1428571429 0 0 11.1111111111 0 0 34.9358974359 0 11.7647058824 18.9189189189 0 16.7002012072 0 10.5654761905 0 28.5714285714 8.73612602936 0 0 0 0 0 0 0 25.8620689655 0 0 
2017-12-19 0 28.9946737683 0 25.0 0 8.62068965517 100.0 0 0 5.1724137931 0 33.3333333333 42.8571428571 25.0149970006 0 6.90737833595 14.1025641026 0 21.4659685864 6.66666666667 0 0 20.0 0 0 7.14285714286 0 50.0 32.5188804976 0 0 20.5128205128 0 17.7172061329 0 12.1546961326 0 71.4285714286 9.42122186495 18.1818181818 0 22.2222222222 0 0 0 0 17.9487179487 0 0 
2017-12-20 0 26.3112141408 14.2857142857 16.6666666667 0 8.33333333333 0 0 0 5.40540540541 0 75.0 50.0 27.3716583866 0 8.77914951989 21.0300429185 0 21.494102228 17.6470588235 0 0 71.4285714286 0 0 14.8148148148 0 0 29.9758259468 0 17.6470588235 16.1290322581 0 17.8489702517 22.2222222222 18.1111111111 0 83.3333333333 9.58651567027 20.0 0 16.6666666667 0 0 100.0 0 19.587628866 0 0 
2017-12-21 0 25.101488498 33.3333333333 20.0 0 7.0796460177 0 100.0 0 4.54545454545 0 0 60.0 24.5010504202 0 7.44763382467 36.8098159509 0 20.251177394 0 100.0 0 50.0 0 0 9.09090909091 0 0 25.8682101514 100.0 27.7777777778 10.2564102564 0 15.2671755725 0 11.964549483 0 40.0 10.2859020703 28.5714285714 25.0 25.0 0 0 50.0 0 7.8125 0 0 
2017-12-22 0 23.176507736 20.0 16.6666666667 0 7.87401574803 0 0 0 10.5263157895 0 100.0 100.0 25.4802617691 0 9.26724137931 37.0967741935 0 19.6905766526 18.75 0 0 60.0 0 0 16.6666666667 0 0 25.7926306769 0 7.69230769231 25.0 0 16.7883211679 0 11.3737075332 0 22.2222222222 9.64187327824 13.3333333333 50.0 50.0 0 0 50.0 0 18.1818181818 0 0 
2017-12-23 0 18.6853317103 33.3333333333 25.0 0 9.44881889764 0 0 0 0 0 0 66.6666666667 22.3345975558 0 7.20221606648 31.6666666667 0 15.7004830918 0 0 0 33.3333333333 0 100.0 0 0 0 21.0240496509 0 14.2857142857 0 0 15.6316916488 0 11.3846153846 0 28.5714285714 9.2972972973 28.5714285714 25.0 0 0 0 0 0 13.3333333333 0 0 
2017-12-24 0 17.4924165824 0 100.0 0 4.34782608696 0 0 0 21.4285714286 0 0 0 25.0859106529 0 8.74316939891 22.3880597015 0 14.5539906103 0 0 0 100.0 0 100.0 10.0 0 0 22.1565731167 0 25.0 25.0 0 13.4259259259 0 6.81818181818 0 0 10.4674796748 0 0 50.0 0 0 0 0 9.09090909091 0 0 
2017-12-25 0 17.7742193755 0 16.6666666667 0 10.2272727273 0 0 0 10.7142857143 0 0 16.6666666667 23.3840304183 0 8.05152979066 29.2682926829 0 16.3461538462 0 0 0 50.0 0 100.0 11.7647058824 0 0 25.7004830918 0 0 22.2222222222 0 14.5390070922 0 16.3157894737 0 0 7.68105340161 0 0 0 0 0 100.0 0 10.3448275862 0 0 
2017-12-26 0 19.255222525 0 40.0 0 11.1940298507 0 0 0 1.88679245283 0 33.3333333333 66.6666666667 28.2153773807 0 8.63668807994 37.6712328767 0 19.0476190476 0 0 0 25.0 0 33.3333333333 18.5185185185 0 0 28.2347710093 0 0 13.8888888889 50.0 14.3617021277 0 9.09090909091 0 44.4444444444 8.05158591844 40.0 14.2857142857 50.0 0 0 0 0 14.2857142857 0 0 
2017-12-27 0 20.9101382488 0 0 0 6.33484162896 0 0 0 13.9534883721 0 0 0 24.0171551108 0 8.59538784067 39.5348837209 0 18.5714285714 0 0 0 20.0 0 0 5.88235294118 0 100.0 23.8156209987 100.0 30.0 22.7272727273 0 19.1256830601 0 13.0030959752 0 0 8.49366494603 37.5 0 20.0 0 0 50.0 0 13.5593220339 0 0 
2017-12-28 0 18.5393258427 0 0 0 5.85106382979 0 0 0 10.6382978723 0 100.0 18.1818181818 23.6517367459 0 8.2651391162 30.5164319249 0 16.7320261438 0 0 0 50.0 0 50.0 0 0 100.0 22.255046775 0 30.7692307692 10.0 0 15.4228855721 16.6666666667 9.83146067416 0 28.5714285714 8.1442831216 50.0 33.3333333333 28.5714285714 0 0 0 0 14.2857142857 0 0 
2017-12-29 0 18.2038834951 0 100.0 0 2.65957446809 0 0 0 8.16326530612 0 33.3333333333 36.3636363636 24.8281550729 0 8.75912408759 26.2857142857 0 16.9523809524 12.5 0 0 40.0 0 100.0 0 0 100.0 24.3168133395 0 0 23.6842105263 0 13.1221719457 0 9.92063492063 0 52.6315789474 7.78288340034 42.8571428571 33.3333333333 42.8571428571 0 0 0 0 11.25 0 0 
2017-12-30 0 15.6888595913 0 0 0 4.0 0 0 0 5.88235294118 0 0 33.3333333333 23.713033954 0 6.71936758893 24.347826087 0 20.7602339181 0 50.0 0 66.6666666667 0 0 10.0 0 0 19.3760262726 0 0 15.0 0 14.6005509642 20.0 9.52380952381 0 0 5.52312528065 50.0 0 0 0 0 50.0 0 12.1212121212 0 0 
2017-12-31 0 15.775862069 0 40.0 0 3.75939849624 0 0 0 8.69565217391 0 50.0 0 22.4040920716 0 7.8697421981 24.3902439024 0 19.926199262 0 0 0 66.6666666667 0 0 0 0 0 21.6810683425 0 8.33333333333 15.0 0 13.1661442006 0 13.3720930233 0 40.0 5.14563106796 33.3333333333 0 33.3333333333 0 0 0 0 14.7058823529 0 0 
2018-1-1 0 21.4285714286 0 0 0 0 0 0 0 0 0 0 0 21.6216216216 0 5.88235294118 0 0 0 0 0 0 0 0 0 0 0 0 12.9032258065 0 0 0 0 18.1818181818 0 33.3333333333 0 0 4.22535211268 0 0 0 0 0 0 0 0 0 0 
2018-1-2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-6 0 25.2283907238 50.0 100.0 0 6.25 0 0 0 0 0 0 50.0 23.8385376999 100.0 9.52380952381 25.8064516129 0 14.3382352941 0 0 0 57.1428571429 0 0 23.0769230769 0 0 26.0335195531 0 0 30.7692307692 0 13.9318885449 60.0 13.1428571429 0 100.0 6.52888680132 80.0 25.0 0 0 0 0 0 22.5806451613 0 0 
2018-1-7 0 24.911284599 0 0 0 9.41176470588 0 0 0 5.55555555556 0 0 0 27.956337174 0 15.1277013752 22.3529411765 0 15.0568181818 50.0 0 0 22.2222222222 100.0 0 25.0 0 0 24.5219347582 100.0 25.0 0 0 15.3846153846 100.0 14.1242937853 0 0 8.38122605364 20.0 0 20.0 0 0 50.0 0 31.8181818182 0 0 
2018-1-8 0 32.003257329 100.0 0 0 66.0714285714 0 0 100.0 37.5 0 0 40.0 53.4343434343 0 54.2780748663 52.688172043 0 27.0676691729 60.0 0 0 50.0 0 0 66.6666666667 100.0 0 57.1428571429 0 85.7142857143 33.3333333333 100.0 41.8530351438 100.0 54.7703180212 0 50.0 14.0413683373 33.3333333333 0 85.7142857143 0 0 0 0 54.5454545455 0 0 
2018-1-9 0 34.4902386117 0 25.0 0 60.5911330049 0 0 0 37.1428571429 0 0 33.3333333333 46.6127401416 0 44.5534838077 48.9655172414 66.6666666667 27.7419354839 50.0 0 0 80.0 0 0 50.0 0 100.0 46.1781427669 0 50.0 57.1428571429 0 44.2424242424 42.8571428571 54.4827586207 0 16.6666666667 17.3890202259 16.6666666667 0 25.0 0 0 0 0 45.7627118644 100.0 0 
2018-1-10 0 36.1432706223 33.3333333333 66.6666666667 0 38.8349514563 100.0 100.0 0 52.7777777778 0 0 100.0 45.7653457653 0 43.7888198758 42.4460431655 100.0 24.3713733075 50.0 0 0 60.0 0 66.6666666667 45.4545454545 0 100.0 44.4657709533 100.0 33.3333333333 50.0 0 42.8308823529 0 55.0561797753 0 33.3333333333 16.8666882906 44.4444444444 25.0 23.0769230769 0 0 0 100.0 44.6808510638 0 0 
2018-1-11 0 35.5322763307 40.0 25.0 0 47.0802919708 50.0 0 0 37.037037037 50.0 100.0 33.3333333333 48.9527389903 0 40.365575019 43.9153439153 0 26.6129032258 36.3636363636 0 0 50.0 0 0 22.5806451613 0 100.0 43.5483870968 0 68.4210526316 53.125 0 43.1968295905 42.8571428571 53.2520325203 100.0 53.8461538462 18.5247883918 50.0 20.0 25.0 0 0 25.0 0 46.1538461538 0 0 
