Browser 2_Crosswalk 3_Chrome 4_SeaMonkey 5_Maxthon 6_AppEngine-Google 7_Firefox_Mobile 8_Other 9_Apple_Mail 10_QQ_Browser 11_Android 12_QQ_Browser_Mobile 13_BlackBerry_WebKit 14_Mobile_Safari_UI/WKWebView 15_Mobile_Safari 16_Mail.ru_Chromium_Browser 17_Samsung_Internet 18_Chrome_Mobile_WebView 19_Electron 20_Facebook 21_Sogou_Explorer 22_Safari 23_IE_Mobile 24_Pale_Moon 25_Netscape 26_Chrome_Mobile_iOS 27_Konqueror 28_Amazon_Silk 29_UC_Browser 30_Opera 31_HeadlessChrome 32_Thunderbird 33_Chrome_Mobile 34_Dragon 35_Edge_Mobile 36_Opera_Mobile 37_Puffin 38_Edge 39_Iron 40_IE 41_MobileIron 42_Vivaldi 43_Firefox 44_Yandex_Browser 45_Coc_Coc 46_Seznam_prohle 47_Opera_Neon 48_Firefox_iOS 49_ThunderBrowse 50_Chromium 51_QupZilla 
2017-12-23 0 2.66496884806 4.16666666667 2.5 0 2.25890529974 0 0 0 2.15827338129 0 0 8.51063829787 3.17653009611 0 2.27686703097 2.93637846656 0 0 0 4.2328042328 1.69491525424 0 0 4.6511627907 0 0.625 5.26315789474 3.32594235033 0 0 2.94437792533 0 1.37931034483 0.326797385621 0 2.88167938931 0 2.1533507748 0 4.83870967742 2.54797613288 3.0303030303 2.85714285714 0 0 0 0 0 0 
2017-12-24 0 1.52646811689 0 2.63157894737 0 1.19156736939 0 0 0 2.23325062035 0 0 4.16666666667 1.76803152304 0 1.31316014844 0.511073253833 0 0 0 2.25868314511 2.65486725664 0 0 2.32558139535 0 2.46913580247 11.7647058824 1.78306092125 0 0 1.81715256156 0 2.85714285714 0.699300699301 0 1.19414483821 0 0.748285179796 0 0 1.407870904 0 0 0 0 0 0 1.53846153846 0 
2017-12-25 0 2.01299295452 0 4.7619047619 0 1.89530685921 7.69230769231 0 0 2.1897810219 0 0 1.92307692308 2.29385407611 0 2.29021789522 1.17647058824 0 0 0 2.26747847995 2.67857142857 0 0 6.3829787234 0 2.28571428571 7.14285714286 2.54916241806 0 0 2.58796321788 0 0.729927007299 2.36486486486 0 1.52141247183 0 1.71393593144 0 0 1.59848606861 1.49253731343 2.63157894737 0 0 5.26315789474 0 0 0 
2017-12-26 0 3.42493387726 0 4.44444444444 0 5.86319218241 0 0 0 4.26065162907 0 4.34782608696 11.320754717 6.55046111583 0 5.11428571429 5.25423728814 0 0 0 5.17961570593 5.71428571429 0 0 6.12244897959 25.0 6.70391061453 12.5 4.95333811917 0 0 5.83305397251 0 4.7619047619 3.59712230216 8.33333333333 3.71946706144 0 2.34885620915 0 7.35294117647 3.49322621298 4.54545454545 4.6511627907 0 0 5.26315789474 0 9.23076923077 0 
2017-12-27 0 2.71861471861 0 0 0 3.7054631829 0 0 0 5.32687651332 0 0 0 3.5111560584 0 3.12706037487 3.86554621849 0 5.88235294118 0 3.54812398042 3.80952380952 0 0 3.84615384615 0 3.24324324324 6.25 2.82087447109 0 7.69230769231 3.7353610479 8.33333333333 4.7619047619 3.71747211896 0 2.11688076714 0 1.93408328399 0 0 2.40417587442 4.28571428571 0 0 0 5.88235294118 0 1.5625 0 
2017-12-28 0 4.55026455026 2.22222222222 0 0 3.39399901623 6.66666666667 0 0 3.90243902439 0 8.33333333333 7.8125 5.70595585173 0 4.02690834346 3.90879478827 0 0 0 7.70853307766 4.80769230769 0 0 9.43396226415 0 3.44827586207 6.25 6.06469002695 0 9.09090909091 4.95131209771 0 6.29370629371 3.0534351145 0 4.46611909651 4.87804878049 4.01881983925 0 2.98507462687 4.45798244042 6.66666666667 4.54545454545 0 0 6.25 0 3.07692307692 0 
2017-12-29 0 3.81302748323 2.32558139535 2.63157894737 0 4.20124481328 0 0 0 5.48628428928 0 4.0 5.71428571429 5.034932052 0 4.90740740741 5.51948051948 0 0 0 5.35265700483 4.12371134021 0 0 3.77358490566 0 2.40384615385 6.66666666667 4.73333333333 0 16.6666666667 5.78283945157 0 4.22535211268 4.59770114943 0 3.29113924051 4.6511627907 2.94961081524 0 15.0 3.43937787204 5.6338028169 4.54545454545 0 0 0 0 7.93650793651 0 
2017-12-30 0 2.4746162928 0 0 0 2.75745638717 0 0 0 2.01005025126 0 0 2.89855072464 2.56190203744 0 3.05940594059 2.71739130435 0 0 0 4.07516891892 4.44444444444 5.88235294118 0 4.08163265306 0 1.57068062827 0 2.89855072464 0 0 3.09750297265 0 2.29007633588 2.8 0 1.98184849046 4.6511627907 1.48645408775 0 1.33333333333 2.0621648982 1.47058823529 2.38095238095 0 0 5.88235294118 0 1.92307692308 0 
2017-12-31 0 2.14687516127 0 5.40540540541 0 3.15476190476 0 0 0 2.12765957447 0 4.0 3.27868852459 2.89021253554 0 2.99539170507 3.83141762452 0 0 0 3.40805123513 2.38095238095 0 0 11.1111111111 0 1.11111111111 0 2.39752513534 0 0 3.5845008204 0 3.2 3.0303030303 0 1.84194890077 2.7027027027 1.7472017472 0 4.1095890411 1.5607319833 3.125 0 0 0 0 0 2.12765957447 0 
2018-1-1 0 0.123251371172 0 0 0 0 0 0 0 0.3125 0 0 0 0.0486815415822 0 0.0611770463722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0886262924668 0 0 0 0 0.0476303881877 0 0.0672268907563 0 0 0.0637493738901 0 0 0 0 0 0 0 0 
2018-1-2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-1-6 0 3.52279825109 3.22580645161 3.0303030303 0 2.43261012492 7.14285714286 0 0 2.5974025974 0 0 3.38983050847 2.53196822295 25.0 2.42614707731 3.16027088036 0 0 0 4.20480549199 2.63157894737 0 0 7.14285714286 0 2.38095238095 0 2.83569641368 0 0 3.33181195801 7.14285714286 1.96078431373 2.31481481481 0 2.34625833539 7.89473684211 2.33711048159 0 5.6338028169 2.10294051425 7.40740740741 4.87804878049 0 0 0 0 2.27272727273 0 
2018-1-7 0 3.52776595098 0 0 0 2.03527815468 0 0 0 1.60256410256 0 0 0 3.03988023454 0 2.30892702803 2.0316027088 0 0 7.69230769231 5.04939626784 2.77777777778 0 0 4.91803278689 20.0 3.125 0 2.49569707401 0 0 2.7628032345 7.69230769231 2.91262135922 0 0 1.74757281553 5.88235294118 2.3709902371 0 1.47058823529 2.2283167638 1.92307692308 0 0 0 5.88235294118 0 2.22222222222 0 
2018-1-8 0 7.65911542611 7.14285714286 0 0 2.5325119781 0 0 16.6666666667 2.0 0 0 3.44827586207 2.41976783885 0 2.72507322043 2.98165137615 0 0 0 7.01434159061 4.05405405405 0 0 4.54545454545 0 2.5641025641 0 4.21585160202 50.0 0 2.84411469202 0 5.66037735849 0.943396226415 7.69230769231 3.35101253616 6.25 5.39447066757 0 3.1746031746 4.06753331698 3.63636363636 0 0 0 0 0 12.0 0 
2018-1-9 0 8.65332903087 0 5.88235294118 0 8.43373493976 0 0 0 5.67375886525 0 0 3.27868852459 7.02421362299 0 6.91916488223 6.93779904306 0 12.5 9.09090909091 10.4391468005 8.64197530864 0 0 6.15384615385 0 9.4674556213 0 6.08486789432 0 15.3846153846 6.6883910387 0 6.25 4.32692307692 0 7.59433962264 7.89473684211 10.5394449641 0 4.41176470588 6.67296191376 1.81818181818 0 0 0 0 0 3.50877192982 0 
2018-1-10 0 7.01628963897 3.7037037037 6.45161290323 0 7.14285714286 7.14285714286 14.2857142857 0 7.27272727273 0 0 5.1724137931 6.35989010989 0 6.85553922224 6.15763546798 0 11.7647058824 0 7.86489746683 1.38888888889 0 0 4.83870967742 0 6.09756097561 11.1111111111 5.31829170024 0 7.69230769231 6.73617333225 7.69230769231 3.22580645161 4.25531914894 0 5.83314492426 0 7.81954887218 0 4.61538461538 4.87804878049 6.77966101695 2.7027027027 0 0 0 50.0 5.0 0 
2018-1-11 0 8.55377870772 6.45161290323 5.88235294118 0 10.4153354633 6.66666666667 0 0 8.51063829787 20.0 9.52380952381 1.81818181818 10.1751735209 0 9.09691048323 9.39086294416 0 11.7647058824 0 10.1923557332 6.66666666667 0 0 6.34920634921 0 5.02793296089 0 6.91964285714 0 8.33333333333 9.69551282051 0 12.7450980392 9.09090909091 0 8.65889878912 6.81818181818 13.0486712451 20.0 10.6666666667 7.41919404931 10.6060606061 2.5 0 0 5.26315789474 0 4.7619047619 25.0 
2018-1-12 0 6.64352757137 12.9032258065 5.55555555556 0 8.37988826816 6.66666666667 0 0 8.9605734767 0 0 8.0 9.12516695287 0 8.4497490845 7.61154855643 0 0 0 9.05236907731 7.79220779221 0 0 6.45161290323 0 6.39534883721 14.2857142857 6.58499234303 0 0 8.63303498779 0 10.1851851852 7.93650793651 0 7.83472567171 2.43902439024 9.47399011915 0 5.47945205479 5.86440936475 4.41176470588 0 0 0 0 0 7.93650793651 20.0 
2018-1-13 0 5.42180005643 9.375 2.77777777778 0 9.61424332344 0 0 0 9.24092409241 16.6666666667 5.0 2.32558139535 11.1378067616 0 10.2633522028 14.1255605381 0 6.25 0 7.66090297791 12.6436781609 7.14285714286 0 7.93650793651 0 5.20231213873 9.09090909091 7.2030651341 0 0 10.741312174 7.69230769231 10.6194690265 11.5183246073 0 8.02430337314 2.43902439024 7.94899620184 0 3.33333333333 6.30531782606 6.75675675676 2.7027027027 0 0 0 0 4.83870967742 0 
2018-1-14 0 3.65390771482 3.0303030303 0 0 7.05815923207 7.14285714286 0 0 9.58083832335 0 5.0 5.12820512821 6.802636488 0 7.44705608564 8.58895705521 0 0 0 5.72563683104 8.88888888889 0 0 8.9552238806 16.6666666667 3.27868852459 8.69565217391 5.58069381599 0 8.33333333333 7.81457881101 0 6.77966101695 8.33333333333 5.88235294118 5.09733092515 7.14285714286 4.85182271178 0 7.57575757576 4.29719888965 4.93827160494 0 0 0 0 0 1.53846153846 0 
2018-1-15 0 3.55162341786 10.5263157895 0 0 5.7268722467 0 0 0 4.94505494505 0 19.0476190476 2.7027027027 4.56450682561 0 5.03084450117 4.20650095602 0 0 0 4.58081244598 3.33333333333 0 0 3.27868852459 0 2.74725274725 12.0 4.81838398814 0 0 5.10439349302 0 2.63157894737 5.76923076923 0 2.89061023994 4.44444444444 5.59226050024 0 4.41176470588 3.52310783657 2.43902439024 0 0 0 5.88235294118 0 4.54545454545 0 
2018-1-16 0 5.73773726372 2.5 6.06060606061 0 7.53459764223 13.3333333333 0 0 6.9825436409 0 9.09090909091 4.87804878049 7.87744633007 0 6.73483433291 6.57193605684 0 0 9.09090909091 8.00480288173 7.60869565217 12.5 0 9.52380952381 0 2.18579234973 4.0 5.45193687231 0 0 6.97244423238 0 6.45161290323 5.45454545455 0 5.45293072824 2.27272727273 6.23516720604 0 7.24637681159 4.93039071021 5.61797752809 5.26315789474 0 0 16.6666666667 0 5.6338028169 0 
2018-1-17 0 5.07375287229 2.43902439024 6.06060606061 0 5.16066212269 0 0 0 4.46009389671 0 0 7.31707317073 6.21863263203 0 5.66924778761 4.05405405405 0 0 0 6.49777605879 6.06060606061 7.69230769231 0 6.66666666667 0 4.61538461538 0 6.08755129959 0 8.33333333333 5.93820224719 0 4.7619047619 7.85123966942 0 4.69188831984 4.34782608696 6.23885918004 0 1.40845070423 4.77656526245 3.22580645161 5.40540540541 0 0 5.55555555556 0 0 0 
