Browser 2_Crosswalk 3_Chrome 4_SeaMonkey 5_Maxthon 6_AppEngine-Google 7_Firefox_Mobile 8_Other 9_Apple_Mail 10_QQ_Browser 11_Android 12_QQ_Browser_Mobile 13_BlackBerry_WebKit 14_Mobile_Safari_UI/WKWebView 15_Mobile_Safari 16_Mail.ru_Chromium_Browser 17_Samsung_Internet 18_Chrome_Mobile_WebView 19_Electron 20_Facebook 21_Sogou_Explorer 22_Safari 23_IE_Mobile 24_Pale_Moon 25_Netscape 26_Chrome_Mobile_iOS 27_Konqueror 28_Amazon_Silk 29_UC_Browser 30_Opera 31_HeadlessChrome 32_Thunderbird 33_Chrome_Mobile 34_Dragon 35_Edge_Mobile 36_Opera_Mobile 37_Puffin 38_Edge 39_Iron 40_IE 41_MobileIron 42_Vivaldi 43_Firefox 44_Yandex_Browser 45_Coc_Coc 46_Seznam_prohle 47_Opera_Neon 48_Firefox_iOS 49_ThunderBrowse 50_Chromium 51_QupZilla 
2018-1-12 0 9.16076845298 21.0526315789 8.69565217391 0 13.7474541752 16.6666666667 0 0 13.3689839572 0 0 16.6666666667 13.6175968109 0 12.8559636814 11.1538461538 0 0 0 13.2288629738 13.9534883721 0 0 13.7931034483 0 9.90990990991 23.0769230769 11.5127175368 0 0 13.2957393484 0 18.0327868852 16.8539325843 0 11.2406867509 4.54545454545 12.1189591078 0 10.0 8.79359634077 6.52173913043 0 0 0 0 0 11.6279069767 20.0 
2018-1-13 0 7.81694915254 13.0434782609 4.0 0 13.6363636364 0 0 0 12.2270742358 16.6666666667 11.1111111111 4.34782608696 15.0518930829 0 13.9394952365 18.75 0 11.1111111111 0 11.2323943662 19.6428571429 16.6666666667 0 17.2413793103 0 7.2 13.3333333333 11.2980769231 0 0 14.7676767677 20.0 15.5844155844 17.8861788618 0 10.9679266896 4.16666666667 10.2483385799 0 4.7619047619 9.38946680464 9.43396226415 4.16666666667 0 0 0 0 7.14285714286 0 
2018-1-14 0 6.00255427842 4.16666666667 0 0 10.460251046 14.2857142857 0 0 12.9032258065 0 11.1111111111 10.5263157895 9.65634929975 0 10.3778174153 11.8644067797 0 0 0 9.42670257791 14.5454545455 0 0 19.3548387097 20.0 5.21739130435 13.3333333333 8.9696969697 0 16.6666666667 10.8793137064 0 10.2564102564 11.9718309859 10.0 7.6139088729 13.0434782609 7.19844357977 0 12.8205128205 7.0299598962 7.14285714286 0 0 0 0 0 2.5641025641 0 
2018-1-15 0 6.79022337326 14.8148148148 0 0 8.911739503 0 0 0 7.40740740741 0 33.3333333333 5.55555555556 7.29563614014 0 7.849319615 6.43274853801 0 0 0 8.70994248151 5.08474576271 0 0 6.89655172414 0 4.85436893204 18.75 8.23827629911 0 0 7.92404056472 0 3.75 8.0 0 4.93867010975 7.69230769231 9.29776382895 0 7.5 6.575 3.92156862745 0 0 0 12.5 0 10.0 0 
2018-1-16 0 12.1551580003 4.0 20.0 0 13.1132917038 25.0 0 0 11.5702479339 0 15.3846153846 10.0 13.8232936679 0 11.4433678583 10.632183908 0 0 20.0 16.4271047228 12.0689655172 25.0 0 18.75 0 4.70588235294 7.14285714286 10.2841677943 0 0 11.8439716312 0 10.8108108108 8.39160839161 0 10.2778707734 4.34782608696 12.1632996633 0 15.625 10.0760456274 10.4166666667 10.5263157895 0 0 42.8571428571 0 13.3333333333 0 
2018-1-17 0 11.2702724953 4.54545454545 20.0 0 9.88805970149 0 0 0 7.94979079498 0 0 17.6470588235 11.6653157928 0 10.2465844718 7.22891566265 0 0 0 13.8442521632 10.7142857143 14.2857142857 0 12.9032258065 0 10.7142857143 0 12.4475524476 0 20.0 10.7637474542 0 9.23076923077 12.4183006536 0 9.57518543493 8.33333333333 13.353115727 0 3.22580645161 10.2311308436 6.3829787234 12.5 0 0 12.5 0 0 0 
2018-1-18 0 9.75146430268 0 20.0 0 10.495049505 0 0 0 12.1621621622 16.6666666667 8.33333333333 12.5 10.5529673891 0 10.3735174367 10.2990033223 0 12.5 0 11.2728785358 15.0943396226 0 0 18.1818181818 0 9.87654320988 0 9.01162790698 0 0 11.0735694823 0 9.25925925926 12.0567375887 22.2222222222 7.8445229682 4.16666666667 8.71404399323 0 10.0 8.34499766713 6.81818181818 11.7647058824 0 0 0 0 9.09090909091 0 
2018-1-19 0 9.88483007136 0 9.09090909091 0 10.8 0 0 0 12.5560538117 0 10.0 20.0 12.6803533973 0 9.54341987466 10.5072463768 0 0 0 13.4235976789 9.80392156863 14.2857142857 20.0 14.7058823529 0 16.8831168831 0 11.6022099448 0 0 11.1219512195 0 11.5384615385 6.87022900763 0 10.1501305483 4.16666666667 11.3863216266 0 3.7037037037 9.40807285257 4.6511627907 16.6666666667 0 0 12.5 0 11.4285714286 0 
2018-1-20 0 6.113627007 11.1111111111 20.0 0 12.9182156134 0 0 0 7.69230769231 0 23.0769230769 8.33333333333 12.520998992 0 10.6418082825 9.29487179487 0 0 0 10.3905674282 9.09090909091 0 0 12.1951219512 0 10.0 0 8.96103896104 0 20.0 11.4237422947 0 9.83606557377 8.39694656489 0 7.81663238319 5.0 7.42685671418 0 11.1111111111 6.99204668994 6.66666666667 8.33333333333 0 33.3333333333 25.0 0 8.57142857143 0 
2018-1-21 0 6.41158989599 0 12.5 0 11.6193961574 0 0 0 11.3043478261 0 25.0 3.84615384615 12.8428240996 0 11.4815417141 9.0 0 12.5 0 11.0851808635 12.5 0 0 12.5 0 15.4639175258 0 9.32642487047 0 0 11.6242813992 0 19.7183098592 9.48905109489 0 7.54265190063 5.0 6.7105804858 0 3.84615384615 6.9119548607 2.7027027027 8.33333333333 0 0 7.69230769231 0 6.66666666667 0 
2018-1-22 0 8.60082936569 17.6470588235 0 0 9.58525345622 0 0 0 9.60698689956 0 10.0 7.40740740741 7.64826175869 0 9.59545302574 11.3333333333 0 11.1111111111 0 9.96354799514 12.5 0 0 19.1489361702 0 3.57142857143 0 8.47682119205 0 0 9.91538078646 0 12.676056338 7.69230769231 14.2857142857 7.19332048812 10.5263157895 9.31049626702 0 0 7.40022519705 11.1111111111 3.44827586207 0 0 9.09090909091 0 12.1212121212 0 
2018-1-23 0 9.6921322691 13.3333333333 14.2857142857 0 10.9962406015 0 0 14.2857142857 9.73451327434 0 10.0 3.84615384615 11.2687474666 0 11.3238967527 11.5646258503 0 12.5 0 11.3276492083 14.0350877193 0 0 4.7619047619 0 13.4146341463 11.1111111111 9.84251968504 0 0 12.4742369222 0 13.1578947368 14.8148148148 0 8.7459807074 5.26315789474 10.758377425 0 17.8571428571 8.39050796249 14.2857142857 0 0 0 0 0 10.0 0 
2018-1-24 0 7.65230312036 12.5 0 0 4.09482758621 0 0 14.2857142857 5.75916230366 0 10.0 12.5 4.64689073343 0 5.06258172987 5.47445255474 0 0 0 9.00818926297 5.55555555556 0 0 7.69230769231 0 4.28571428571 0 6.01503759398 0 0 6.17621337997 0 4.16666666667 4.72440944882 0 4.54545454545 12.5 6.7374005305 0 17.2413793103 5.00466050047 8.33333333333 4.7619047619 0 0 0 0 3.22580645161 0 
2018-1-25 0 8.96457546791 18.75 13.3333333333 0 11.2590799031 0 0 0 8.04597701149 0 14.2857142857 16.6666666667 8.23022271893 0 7.73400041693 6.19834710744 0 0 0 11.7368670137 9.80392156863 0 0 6.45161290323 20.0 17.4603174603 0 12.8637059724 0 20.0 8.90776699029 0 4.83870967742 6.72268907563 0 8.45070422535 4.7619047619 8.00889877642 0 20.0 8.84255930985 13.1578947368 4.7619047619 0 0 10.0 0 15.1515151515 0 
2018-1-26 0 9.39069174848 13.3333333333 8.33333333333 0 12.9205921938 0 0 0 20.9039548023 0 0 4.7619047619 17.472026523 0 12.5055928412 11.3445378151 0 0 20.0 15.3419593346 14.8148148148 14.2857142857 0 10.3448275862 0 19.0476190476 22.2222222222 14.0298507463 0 0 12.6593689633 0 11.7647058824 4.9504950495 0 11.753371869 4.16666666667 14.4104803493 0 6.66666666667 12.4644511254 7.14285714286 5.0 0 0 0 0 8.10810810811 0 
2018-1-27 0 6.51122214291 0 0 0 11.030478955 25.0 0 0 7.40740740741 0 33.3333333333 23.8095238095 12.2727272727 0 9.8984171982 8.63636363636 0 0 0 12.2823529412 7.69230769231 0 0 20.0 0 5.97014925373 11.1111111111 11.7910447761 0 20.0 10.8974358974 0 13.4615384615 7.52688172043 0 10.0258971513 0 9.63488843813 0 6.66666666667 9.76205003051 4.7619047619 0 0 0 0 0 0 0 
2018-1-28 0 5.83457070487 0 8.33333333333 0 10.9034267913 0 0 0 6.80272108844 0 16.6666666667 0 8.36930666902 0 6.54025831272 6.0773480663 0 18.1818181818 0 10.6569343066 10.8695652174 0 0 5.55555555556 0 3.22580645161 9.09090909091 9.17573872473 0 0 8.98981989037 0 14.2857142857 7.14285714286 0 7.15109573241 9.52380952381 8.44370860927 0 4.0 8.2820587948 2.63157894737 5.88235294118 0 0 0 0 0 16.6666666667 
2018-1-29 0 10.2264119182 6.66666666667 15.3846153846 0 6.44171779141 0 0 0 7.58620689655 0 16.6666666667 20.8333333333 6.64714999139 0 6.23070446253 6.09756097561 0 8.33333333333 0 12.1045392022 6.12244897959 0 0 11.1111111111 0 6.15384615385 0 9.14454277286 0 0 7.1638381201 0 0 3.38983050847 16.6666666667 5.66666666667 9.09090909091 10.248447205 0 17.3913043478 9.31415712748 2.94117647059 7.14285714286 0 0 0 0 9.09090909091 0 
2018-1-30 0 15.9395973154 0 16.6666666667 0 18.2926829268 0 0 0 14.3790849673 0 0 23.0769230769 14.9218808967 0 14.7487844408 15.5688622754 0 8.33333333333 0 18.2049110923 15.0943396226 0 0 17.3913043478 0 18.8405797101 9.09090909091 11.7474302496 0 0 14.688192466 20.0 17.6470588235 9.25925925926 30.0 13.1785714286 10.5263157895 17.1388101983 0 19.0476190476 14.9981146305 10.0 0 0 0 0 0 38.4615384615 0 
2018-1-31 0 12.6075868664 13.3333333333 14.2857142857 0 17.0658682635 12.5 0 0 19.2857142857 0 37.5 20.5882352941 15.0299217431 0 14.0017286085 12.2580645161 0 0 0 15.5348047538 28.5714285714 0 0 18.1818181818 0 16.2162162162 0 13.8138138138 0 0 14.4303797468 0 10.4166666667 13.2075471698 7.14285714286 12.5232948192 0 17.070757051 0 5.55555555556 14.033871447 7.14285714286 14.2857142857 0 0 33.3333333333 0 11.1111111111 0 
2018-2-1 0 10.1677148847 12.5 22.2222222222 0 14.7100424328 12.5 0 0 11.2676056338 0 22.2222222222 6.06060606061 11.5264565993 0 11.0624635143 12.4183006536 0 8.33333333333 0 11.9512195122 12.2807017544 0 0 24.0 0 9.75609756098 6.66666666667 10.1382488479 0 0 12.3938879457 0 16.3636363636 12.0 0 9.29783950617 0 9.61064563825 0 19.2307692308 11.1888801262 11.5384615385 0 0 0 14.2857142857 0 6.45161290323 0 
2018-2-2 0 8.18096408181 12.5 16.6666666667 0 13.5317997294 0 0 0 10.9677419355 0 0 6.25 10.0381377276 0 9.89449672084 11.5853658537 0 10.0 0 9.11680911681 16.393442623 0 0 9.09090909091 0 4.70588235294 11.7647058824 8.21256038647 0 0 11.8887015177 0 8.16326530612 10.0 0 6.77146311971 7.69230769231 6.84315684316 20.0 16.1290322581 8.58580775038 4.0 0 20.0 0 14.2857142857 0 5.71428571429 0 
2018-2-3 0 6.36370614877 13.3333333333 0 0 11.7861482382 14.2857142857 0 0 11.4457831325 0 12.5 9.67741935484 12.0216515609 0 11.3810741688 7.42857142857 0 14.2857142857 0 10.0570032573 15.1515151515 0 0 5.88235294118 0 5.15463917526 15.7894736842 7.05128205128 0 0 12.9426129426 0 18.0327868852 15.3846153846 0 9.79716800612 16.6666666667 9.77639105564 0 15.1515151515 10.5954290297 0 9.09090909091 0 0 0 0 8.82352941176 0 
2018-2-4 0 7.02693516866 7.69230769231 16.6666666667 0 11.5338882283 16.6666666667 0 0 9.49367088608 0 0 7.14285714286 12.1257766899 0 10.9370988447 12.9411764706 0 0 20.0 11.5006412997 4.6875 20.0 0 16.2162162162 0 7.92079207921 15.0 10.0977198697 0 0 13.4403669725 0 10.9375 8.57142857143 0 9.32301740812 0 9.04347826087 0 6.89655172414 10.5821227866 19.2307692308 7.14285714286 0 0 0 0 3.84615384615 0 
2018-2-5 0 9.42597098315 8.33333333333 6.25 0 7.7519379845 16.6666666667 0 0 7.63888888889 0 0 20.0 6.71079501444 0 7.78575372722 7.48299319728 0 20.0 0 10.1694915254 10.7142857143 0 0 14.2857142857 0 6.59340659341 6.25 9.83050847458 0 0 8.7698938992 0 10.2941176471 13.8888888889 10.0 5.95911265768 0 8.91891891892 0 11.1111111111 9.31836782416 8.69565217391 0 0 0 0 0 9.09090909091 0 
2018-2-6 0 9.33083762284 20.0 0 0 9.05292479109 0 0 0 7.97101449275 0 0 0 6.54358494975 0 7.02064896755 4.58015267176 0 20.0 0 12.1182743577 1.96078431373 0 0 5.0 0 4.81927710843 12.5 7.43362831858 0 0 8.40127614321 0 3.7037037037 4.4776119403 0 6.45161290323 7.69230769231 7.80303030303 0 9.67741935484 8.63372825813 3.84615384615 0 0 0 12.5 0 5.0 0 
2018-2-7 0 9.79211739253 7.69230769231 0 0 8.54572713643 0 0 0 10.5691056911 0 12.5 0 7.60478540952 0 7.73497688752 6.83760683761 0 0 0 10.4738154613 7.14285714286 0 0 13.8888888889 0 4.70588235294 0 5.18783542039 0 0 8.75187406297 16.6666666667 17.2413793103 3.27868852459 0 5.22682445759 6.66666666667 7.71704180064 0 14.2857142857 8.45363506308 10.0 0 0 0 0 0 20.0 0 
2018-2-8 0 9.64398377648 15.3846153846 15.3846153846 0 9.01639344262 0 0 0 8.33333333333 0 0 6.25 9.83057337035 0 7.55172413793 10.0 0 16.6666666667 0 11.4124872057 6.66666666667 0 0 8.10810810811 0 9.3023255814 13.3333333333 6.14525139665 0 0 9.60898502496 0 6.12244897959 9.80392156863 0 7.85169029444 6.25 9.4127806563 0 11.1111111111 9.29460580913 8.33333333333 0 0 0 0 0 12.0 0 
2018-2-9 0 9.57867583835 0 15.3846153846 0 13.0590339893 33.3333333333 0 16.6666666667 14.2857142857 0 0 12.5 15.8038433267 0 12.6177024482 19.0476190476 0 0 0 14.5473041709 7.40740740741 0 0 3.33333333333 0 8.97435897436 10.0 10.1727447217 0 0 13.9762881897 0 21.7391304348 15.5555555556 16.6666666667 11.2286890065 13.3333333333 14.3474503025 0 6.66666666667 12.3227453205 11.1111111111 14.2857142857 0 0 0 0 0 0 
2018-2-10 0 6.40510948905 0 20.0 0 15.7980456026 0 0 0 10.6557377049 0 0 5.88235294118 14.9417852523 0 11.457963817 16.1016949153 0 0 0 10.5371900826 27.5862068966 0 0 8.69565217391 0 3.7037037037 0 8.56573705179 0 0 13.6285836543 0 14.2857142857 9.52380952381 0 9.59909655562 5.88235294118 11.1111111111 0 26.6666666667 9.61068811952 7.69230769231 7.69230769231 0 0 0 0 11.5384615385 0 
2018-2-11 16.6666666667 6.26708317064 0 16.6666666667 0 8.31973898858 16.6666666667 0 0 9.32203389831 0 0 6.25 9.77001404494 0 9.52544704264 8.06451612903 0 0 0 10.5291005291 9.375 0 0 16.6666666667 0 7.29166666667 0 6.94444444444 0 0 10.9071949948 14.2857142857 7.69230769231 2.5641025641 0 8.22510822511 12.5 9.54162768943 0 3.22580645161 8.76288659794 10.2564102564 7.14285714286 0 20.0 14.2857142857 0 7.69230769231 0 
2018-2-12 0 8.93977103036 12.5 7.69230769231 0 7.8231292517 0 0 0 10.9243697479 0 0 16.6666666667 6.22197822308 0 7.08123652049 6.66666666667 0 0 0 8.08743169399 3.44827586207 0 20.0 8.33333333333 0 4.3956043956 14.2857142857 8.72210953347 0 0 9.13543441227 0 4.6511627907 4.87804878049 0 5.78831312018 0 8.12619502868 0 6.66666666667 8.10648217777 8.10810810811 7.69230769231 0 0 16.6666666667 0 4.54545454545 0 
2018-2-13 0 10.1531424025 25.0 8.33333333333 0 7.69230769231 0 0 0 11.3043478261 0 0 15.0 8.69606003752 0 9.1395930025 8.0 0 0 0 12.7392017496 25.0 0 0 4.34782608696 0 11.7021276596 16.6666666667 8.18363273453 0 0 9.81308411215 0 10.6382978723 7.14285714286 0 8.03278688525 0 10.8949416342 20.0 9.67741935484 10.3025718608 2.85714285714 7.69230769231 0 0 25.0 0 5.88235294118 0 
2018-2-14 0 9.61194657693 0 18.1818181818 0 10.9848484848 0 0 0 9.48275862069 0 11.1111111111 5.55555555556 7.31343283582 0 8.31408775982 7.33944954128 0 0 0 10.6216053108 3.125 0 0 9.09090909091 0 1.20481927711 16.6666666667 6.56455142232 0 0 8.76993166287 12.5 11.9047619048 5.88235294118 0 5.8282208589 0 8.3426028921 0 3.44827586207 8.71149387214 12.9032258065 10.0 0 0 0 0 15.7894736842 0 
2018-2-15 0 10.4443334998 11.1111111111 0 0 11.3043478261 0 0 0 9.73451327434 0 0 0 10.1605619669 0 9.64316057774 8.42105263158 0 0 0 11.9877675841 17.8571428571 0 0 5.0 0 1.40845070423 0 8.42824601367 0 0 9.92424242424 0 6.45161290323 4.0 0 6.63600525624 11.1111111111 9.6511627907 0 7.40740740741 9.92301112062 6.45161290323 0 0 0 0 0 4.7619047619 0 
2018-2-16 0 8.77718704688 0 9.09090909091 0 10.6818181818 0 0 20.0 6.25 0 0 7.14285714286 9.22473012758 0 8.79523591388 6.59340659341 0 0 0 8.5009733939 12.0 0 0 16.6666666667 0 9.09090909091 16.6666666667 8.51063829787 0 0 9.54692556634 0 3.7037037037 11.1111111111 0 6.55391120507 0 7.47889022919 0 0 8.41644794401 14.2857142857 11.1111111111 0 0 0 0 0 0 
2018-2-17 0 5.25984251969 0 0 0 8.12641083521 0 0 0 14.4144144144 0 0 13.3333333333 12.0354892632 0 10.2607952116 9.80392156863 0 0 0 9.65608465608 30.303030303 0 0 18.75 0 5.66037735849 20.0 7.56501182033 0 0 11.6569101553 0 3.7037037037 23.5294117647 0 6.85028248588 11.1111111111 9.18367346939 20.0 14.2857142857 7.21383879279 0 0 0 0 0 0 7.69230769231 0 
2018-2-18 0 5.25803310613 0 0 0 9.59488272921 0 0 0 4.67289719626 0 33.3333333333 13.3333333333 7.22061457903 0 8.18301803784 7.0 0 0 0 7.95795795796 16.1290322581 0 0 7.69230769231 0 2.77777777778 33.3333333333 8.0310880829 0 0 9.34748834801 0 9.52380952381 11.7647058824 0 3.81493506494 0 4.15384615385 0 4.34782608696 6.84789375389 11.1111111111 0 0 0 0 0 0 0 
2018-2-19 0 10.4506938475 0 9.09090909091 0 6.93512304251 0 0 0 8.24742268041 0 0 15.3846153846 6.1781185491 0 8.29246544806 7.14285714286 0 0 0 11.6332819723 5.88235294118 0 0 13.3333333333 0 7.5 12.5 8.83838383838 0 0 9.40397350993 0 27.7777777778 12.8205128205 20.0 5.58798999166 18.1818181818 10.9204368175 20.0 11.5384615385 10.0988849148 8.82352941176 0 0 0 0 0 4.54545454545 0 
2018-2-20 0 10.5097545626 18.1818181818 8.33333333333 0 7.52427184466 0 0 0 5.81395348837 0 0 14.2857142857 8.22222222222 0 7.88497217069 7.77777777778 0 0 0 13.3387227162 6.66666666667 0 0 15.0 0 9.09090909091 20.0 5.20833333333 0 0 8.8925259138 0 6.66666666667 2.63157894737 0 7.14916151809 8.33333333333 8.62068965517 0 8.69565217391 10.0217391304 9.375 18.1818181818 0 0 0 0 0 0 
2018-2-21 0 15.7727369091 0 15.3846153846 0 19.0871369295 16.6666666667 0 0 1.42857142857 0 0 6.66666666667 22.5536854324 0 18.2217343578 16.935483871 0 0 0 19.2180251822 0 0 0 10.0 0 17.7419354839 14.2857142857 18.2222222222 0 0 15.475638051 0 0 3.0303030303 20.0 17.9351422899 0 0 0 13.6363636364 19.2446633826 6.06060606061 6.66666666667 0 0 0 0 12.0 0 
2018-2-22 0 11.9505019038 14.2857142857 0 0 17.3838209983 16.6666666667 0 0 2.0 0 0 20.0 19.8367501898 0 15.2173913043 13.4328358209 0 0 0 18.7702265372 0 20.0 0 24.1379310345 0 8.86075949367 6.66666666667 13.8339920949 0 0 12.6742160279 0 0 0 20.0 12.1535181237 10.0 0 20.0 4.54545454545 14.3531262289 11.1111111111 15.7894736842 0 0 0 0 9.375 0 
2018-2-23 0 9.811126626 0 0 0 11.7283950617 0 0 0 0 0 0 17.6470588235 14.3758274278 0 14.9120433018 12.6506024096 0 0 0 14.4367816092 0 0 0 14.2857142857 0 10.4761904762 6.66666666667 11.8443316413 0 0 12.7207138789 12.5 0 5.88235294118 0 9.78723404255 8.0 0 0 3.57142857143 11.9283865401 15.7894736842 4.7619047619 0 0 33.3333333333 0 5.12820512821 0 
2018-2-24 0 6.09756097561 15.7894736842 9.09090909091 0 9.01639344262 0 0 0 0 0 0 5.55555555556 13.536121673 0 11.8781242561 11.9791666667 0 0 0 10.4862579281 0 0 0 8.10810810811 0 5.83333333333 11.7647058824 10.0619195046 0 0 10.0323624595 14.2857142857 0 0 0 7.38636363636 4.16666666667 0 20.0 7.14285714286 8.19998012126 11.4285714286 14.8148148148 0 0 14.2857142857 0 2.5641025641 20.0 
2018-2-25 0 6.07331357096 5.55555555556 16.6666666667 0 10.4513064133 20.0 0 0 5.26315789474 0 0 23.8095238095 11.9578266089 0 10.3819371175 6.42201834862 0 0 0 11.5007541478 0 0 20.0 14.6341463415 0 5.97014925373 0 8.90125173853 0 0 8.84071340713 16.6666666667 0 7.14285714286 0 7.16198125837 4.16666666667 0 0 9.67741935484 7.90613718412 12.5 0 0 0 12.5 0 7.69230769231 0 
2018-2-26 0 10.5959312774 0 0 0 7.8527607362 0 0 0 0 0 0 0 9.29523197945 0 9.23925027563 8.0 0 0 0 12.2095167835 0 0 0 8.88888888889 0 7.46268656716 15.7894736842 7.33427362482 0 0 7.93265339161 16.6666666667 0 7.69230769231 0 7.84114052953 7.40740740741 0 0 14.2857142857 9.99543587403 7.31707317073 3.7037037037 0 0 22.2222222222 0 8.10810810811 0 
2018-2-27 0 10.6794724771 0 10.0 0 9.61791831357 0 0 16.6666666667 0 0 0 17.3913043478 10.197602496 0 10.6227915194 9.80392156863 0 16.6666666667 20.0 10.7686453577 0 0 0 7.31707317073 0 3.2 16.6666666667 7.18390804598 0 0 10.1202886929 16.6666666667 0 0 0 7.25190839695 12.0 0 0 11.1111111111 9.47691164174 9.52380952381 7.14285714286 20.0 0 0 0 12.5 0 
2018-2-28 0 11.7278298232 7.14285714286 10.0 0 9.1280653951 0 0 0 0 0 0 13.0434782609 10.9957708574 0 11.0752935759 9.18918918919 0 0 0 12.7225519288 0 0 0 2.94117647059 0 5.1724137931 15.7894736842 9.73451327434 0 0 9.80260956842 16.6666666667 0 16.6666666667 0 8.63716814159 0 0 0 6.25 10.187767243 6.97674418605 5.88235294118 0 0 0 0 2.94117647059 0 
2018-3-1 0 10.5328538738 7.69230769231 0 0 7.65957446809 0 0 0 0 0 0 13.6363636364 10.0182565039 0 10.9019060902 8.0 0 0 0 12.3021582734 0 0 0 5.71428571429 0 6.36363636364 5.26315789474 8.64381520119 0 0 9.77724876722 0 0 8.33333333333 0 8.13478556841 0 0 0 14.2857142857 8.74693766446 4.7619047619 10.5263157895 0 0 0 0 8.10810810811 0 
2018-3-2 0 8.48194867334 0 0 0 9.36037441498 0 0 0 0 0 0 4.7619047619 10.2017654477 20.0 9.28085519922 6.47058823529 0 0 20.0 9.93696700037 0 0 0 15.3846153846 0 2.04081632653 6.25 8.87480190174 0 0 8.92318609189 14.2857142857 0 0 12.5 6.92967409949 5.55555555556 0 20.0 8.10810810811 8.19567399836 9.52380952381 2.5 0 0 0 0 2.85714285714 0 
2018-3-3 0 6.04346937385 7.14285714286 0 0 10.24 0 0 0 0 0 0 10.5263157895 12.7006070806 0 11.4452214452 9.60451977401 0 16.6666666667 0 8.22510822511 0 16.6666666667 0 12.1951219512 0 4.16666666667 7.14285714286 11.5569823435 0 0 9.69871360867 0 0 0 0 7.09194583036 7.14285714286 0 0 6.06060606061 7.20500537687 4.44444444444 4.7619047619 0 0 14.2857142857 0 3.0303030303 0 
2018-3-4 0 6.28201265441 14.2857142857 12.5 0 10.65830721 20.0 0 16.6666666667 0 0 0 30.4347826087 12.3029848161 0 11.1161217587 13.2275132275 0 0 0 10.2728731942 0 0 0 8.10810810811 0 5.05050505051 8.33333333333 9.91869918699 0 0 10.0116998161 0 0 0 0 7.00179533214 0 0 20.0 3.22580645161 7.53347643872 2.43902439024 8.88888888889 0 0 0 0 5.71428571429 0 
2018-3-5 0 11.2613981763 12.5 0 0 11.84 0 0 0 0 0 0 13.6363636364 9.53346855984 0 9.75498053584 12.6213592233 0 0 0 11.5561118064 0 16.6666666667 0 9.3023255814 0 6.3829787234 25.0 12.2778675283 0 0 9.48495665477 0 0 7.69230769231 0 7.6409495549 0 0 0 12.5 10.151165232 5.0 7.14285714286 0 0 0 0 12.1212121212 0 
2018-3-6 0 10.2103913732 0 11.1111111111 0 8.97009966777 0 0 0 0 0 0 5.26315789474 8.5235355972 0 9.33897906375 11.1627906977 0 0 0 13.1792896876 0 0 0 6.97674418605 0 6.52173913043 14.2857142857 13.3012820513 20.0 0 8.50916637842 0 0 0 0 7.48847926267 9.09090909091 0 0 4.0 9.80019029496 2.7027027027 0 0 0 20.0 0 2.94117647059 0 
2018-3-7 0 9.98011342712 13.3333333333 0 0 10.0 0 0 0 0 0 0 14.2857142857 8.42675159236 0 7.83333333333 6.94444444444 0 14.2857142857 0 10.7484769365 0 0 0 6.25 0 11.2244897959 0 10.7142857143 0 0 7.9048618398 14.2857142857 0 11.1111111111 0 6.55226209048 0 0 0 12.5 9.23583802742 11.7647058824 9.09090909091 0 0 0 0 12.1951219512 0 
2018-3-8 0 8.87750155806 7.69230769231 11.1111111111 0 10.2693602694 0 0 0 0 0 0 5.26315789474 9.73817507313 16.6666666667 8.87887622582 5.39215686275 0 0 0 11.7948717949 0 16.6666666667 0 14.2857142857 0 11.4942528736 0 8.8424437299 0 0 7.71456123433 0 0 0 0 6.14570614571 11.1111111111 0 0 16.0 8.47385724891 0 4.44444444444 0 0 0 0 6.97674418605 0 
2018-3-9 0 7.73918741809 0 23.0769230769 0 7.90960451977 0 0 0 0 0 0 28.5714285714 10.1639890119 0 9.12977099237 6.25 0 0 0 9.91589198761 0 0 0 10.7142857143 0 8.53658536585 0 8.52459016393 0 20.0 10.0513259196 0 0 25.0 0 5.57476231634 0 0 0 15.3846153846 7.30117340287 10.7142857143 4.54545454545 0 0 16.6666666667 0 6.97674418605 0 
2018-3-10 0 4.86937590711 0 7.14285714286 0 12.0078740157 0 0 0 0 0 0 13.3333333333 11.6556518754 0 10.3382259094 9.86842105263 0 16.6666666667 0 7.77402221149 0 0 0 21.4285714286 0 15.4761904762 9.09090909091 9.23344947735 20.0 0 11.1746590409 0 0 14.2857142857 0 6.99046754426 11.1111111111 0 0 4.16666666667 6.5722109775 8.33333333333 2.22222222222 0 0 12.5 0 2.7027027027 0 
2018-3-11 0 6.6778362853 12.5 7.14285714286 0 12.015503876 20.0 0 0 0 0 0 5.55555555556 14.1104294479 0 12.2632423756 14.0939597315 0 0 0 12.039800995 0 0 0 12.5 0 11.3636363636 0 13.9931740614 0 0 13.9155052265 0 0 12.5 0 9.53237410072 0 0 0 7.40740740741 9.16364545568 18.75 4.54545454545 0 0 22.2222222222 0 3.0303030303 0 
2018-3-12 0 10.6023705147 0 7.69230769231 0 13.5338345865 0 0 0 0 0 0 6.25 13.0030709552 0 11.2680683311 8.33333333333 0 0 0 12.8153380424 0 0 0 19.2307692308 0 12.2222222222 0 11.0320284698 0 0 12.4507658643 0 0 12.5 0 7.03894885031 0 0 0 15.3846153846 9.86749002959 7.14285714286 0 20.0 0 0 0 10.0 0 
