Mobile Safari Chrome Firefox Chrome Mobile Samsung Internet Edge Safari others
2017-11-21 70 146 58 31 21 11 25 33
2017-11-22 4013 5065 4368 2107 1354 1057 976 2010
2017-11-23 4645 4982 4347 2023 1385 1144 1000 2118
2017-11-24 6080 4643 5030 2559 1763 1256 1167 2303
2017-11-25 5155 3260 3627 2170 1466 919 914 1568
2017-11-26 6535 3757 4326 2949 1982 834 1127 1647
2017-11-27 4894 5217 5162 2225 1560 1104 1147 2309
2017-11-28 4072 4743 4250 1981 1372 981 1064 2007
2017-11-29 2809 4353 3833 1410 881 786 833 1505
2017-11-30 4693 4624 4260 2171 1468 924 1050 1849
2017-12-1 4911 4464 5017 2404 1698 1071 940 2127
2017-12-2 3884 2795 3218 1979 1343 732 664 1353
2017-12-3 5228 3167 4200 2540 1640 896 934 1630
2017-12-4 3952 4780 4869 2155 1458 1029 971 2169
2017-12-5 5607 5454 5609 2862 1838 1223 1132 2599
2017-12-6 4898 4661 4610 2495 1627 940 968 2122
2017-12-7 3119 3278 3196 1993 1354 621 649 1380
2017-12-8 4916 4080 4878 2905 1969 1004 830 2205
2017-12-9 5288 3015 4001 2877 1926 902 774 1731
2017-12-10 4716 2880 3818 2727 1810 810 731 1736
2017-12-11 4998 4996 5879 2848 1797 1144 1132 2736
2017-12-12 3445 3281 3420 2346 1410 633 680 1610
2017-12-13 3882 3917 4101 2491 1656 767 800 1944
2017-12-14 2164 2136 2146 1801 1064 376 357 1091
2017-12-15 1185 1051 1170 644 426 214 198 420
2017-12-16 5127 2569 3313 3354 2123 750 709 1683
2017-12-17 2540 1378 1845 1912 1098 366 410 985
2017-12-18 3427 3389 3816 2433 1463 685 700 1926
2017-12-19 4571 4044 4316 2949 1627 829 882 2178
2017-12-20 5771 4634 5257 3103 1815 1226 1209 2600
2017-12-21 5375 4028 4288 2824 1656 901 974 2117
2017-12-22 7016 4245 5110 3005 1740 1160 1213 2298
2017-12-23 3224 2159 2590 1599 883 670 634 1107
2017-12-24 1529 1346 1460 806 435 295 323 493
2017-12-25 2099 1673 1809 1270 749 395 298 707
2017-12-26 6141 2957 3873 2890 1742 798 787 1621
2017-12-27 4187 2363 3044 2043 1213 553 599 1329
2017-12-28 6056 4135 5827 2621 1497 1134 1227 2111
2017-12-29 4966 3318 4543 2749 1682 914 832 1718
2017-12-30 2585 2068 2851 1551 933 538 496 920
2017-12-31 2713 1585 2594 1580 917 431 408 804
2018-1-1 50 57 81 40 21 15 10 13
2018-1-2 0 0 0 0 0 0 0 0
2018-1-3 0 0 0 0 0 0 0 0
2018-1-4 0 0 0 0 0 0 0 0
2018-1-5 0 0 0 0 0 0 0 0
2018-1-6 1845 1964 2717 1170 634 468 406 750
2018-1-7 2316 1985 2767 1138 635 417 569 689
2018-1-8 1369 3220 3159 809 460 463 591 866
2018-1-9 4339 4282 5080 2103 1325 975 988 1837
2018-1-10 3771 3716 4147 2144 1274 763 827 1596
2018-1-11 5393 4762 5734 3043 1712 1113 973 2404
2018-1-12 4938 3908 5031 2670 1550 1009 916 1993
2018-1-13 5857 3246 4566 3298 1967 1065 794 1871
2018-1-14 3994 2506 3454 2598 1598 763 611 1358
2018-1-15 2562 2465 2938 1773 1047 479 511 1301
2018-1-16 5148 4325 4693 2720 1638 942 961 1866
2018-1-17 4504 4144 4892 2595 1587 959 869 1779
2018-1-18 4283 3911 4315 2658 1538 837 784 1671
2018-1-19 5166 4464 4949 2652 1471 1064 966 1971
2018-1-20 5847 3137 4528 3017 1733 928 854 1613
2018-1-21 6036 3002 4138 3169 1911 929 868 1565
2018-1-22 3230 3601 3751 2286 1385 703 660 1548
2018-1-23 4167 4021 3938 2654 1505 823 714 1553
2018-1-24 1547 2965 2253 1212 622 404 408 822
2018-1-25 2617 3420 2784 1728 989 702 583 1185
2018-1-26 4795 3948 3866 2298 1326 1002 800 1806
2018-1-27 3247 2477 2507 1540 951 792 567 1089
2018-1-28 2762 2377 2356 1352 712 662 619 987
2018-1-29 1886 3493 2355 903 507 555 637 1036
2018-1-30 4490 4216 3226 1846 1078 842 867 1548
2018-1-31 4177 3864 2997 1653 944 787 776 1514
2018-2-1 3634 3505 2553 1519 885 698 697 1197
2018-2-2 3127 2974 1967 1355 793 503 571 957
